"DP","group","submission_id","item_id","block","trialNumber","xpos_mean","xpos_side","xpos_side_num"
"actually","unreliable",3112,149,8,83,0,"competitor",0
"actually","unreliable",3112,153,6,63,-0.00131341693303828,"competitor",0
"actually","unreliable",3112,155,7,81,0,"competitor",0
"actually","unreliable",3112,157,10,117,0,"competitor",0
"actually","unreliable",3112,160,8,85,0,"competitor",0
"actually","unreliable",3115,105,3,25,1,"target",1
"actually","unreliable",3115,133,5,54,0.137409424838171,"target",1
"actually","unreliable",3115,142,1,11,1,"target",1
"actually","unreliable",3115,150,2,20,1,"target",1
"actually","unreliable",3128,103,6,65,0,"competitor",0
"actually","unreliable",3128,104,4,47,-0.012243418040293,"competitor",0
"actually","unreliable",3128,108,5,48,0.00255631868131868,"target",1
"actually","unreliable",3128,114,2,13,1,"target",1
"actually","unreliable",3128,117,10,117,0,"competitor",0
"actually","unreliable",3128,119,10,115,0,"competitor",0
"actually","unreliable",3128,120,4,45,0,"competitor",0
"actually","unreliable",3128,121,3,24,0.00130514484550579,"target",1
"actually","unreliable",3128,124,10,107,0,"competitor",0
"actually","unreliable",3128,125,7,79,0.00700866779724892,"target",1
"actually","unreliable",3128,128,9,101,0.000308006437211877,"target",1
"actually","unreliable",3128,129,8,85,0.416267776026699,"target",1
"actually","unreliable",3128,133,9,106,0,"competitor",0
"actually","unreliable",3128,134,6,64,0.000547093404236261,"target",1
"actually","unreliable",3128,135,3,35,0.00105625698691392,"target",1
"actually","unreliable",3128,136,5,53,-0.00139470013947001,"competitor",0
"actually","unreliable",3128,137,8,89,0,"competitor",0
"actually","unreliable",3128,144,4,41,0,"competitor",0
"actually","unreliable",3128,148,3,29,0,"competitor",0
"actually","unreliable",3128,156,7,72,0,"competitor",0
"actually","unreliable",3128,157,6,66,0,"competitor",0
"actually","unreliable",3128,159,7,78,0.00357355568790947,"target",1
"actually","unreliable",3128,160,8,87,-0.00400544378507904,"competitor",0
"actually","unreliable",3454,101,4,37,0,"competitor",0
"actually","unreliable",3454,102,8,89,0,"competitor",0
"actually","unreliable",3454,106,9,101,0,"competitor",0
"actually","unreliable",3454,108,9,103,0,"competitor",0
"actually","unreliable",3454,113,5,52,0,"competitor",0
"actually","unreliable",3454,114,2,18,0,"competitor",0
"actually","unreliable",3454,116,7,82,0,"competitor",0
"actually","unreliable",3454,117,7,78,0,"competitor",0
"actually","unreliable",3454,120,4,43,-0.00230205238252449,"competitor",0
"actually","unreliable",3454,122,3,30,0,"competitor",0
"actually","unreliable",3454,124,3,29,0,"competitor",0
"actually","unreliable",3454,129,8,85,0,"competitor",0
"actually","unreliable",3454,132,5,49,0,"competitor",0
"actually","unreliable",3454,134,10,112,0,"competitor",0
"actually","unreliable",3454,135,10,108,0,"competitor",0
"actually","unreliable",3454,136,8,87,0,"competitor",0
"actually","unreliable",3454,140,2,15,0,"competitor",0
"actually","unreliable",3454,141,7,81,0,"competitor",0
"actually","unreliable",3454,142,6,66,0,"competitor",0
"actually","unreliable",3454,143,4,42,0,"competitor",0
"actually","unreliable",3454,145,1,2,0,"competitor",0
"actually","unreliable",3454,146,2,13,0,"competitor",0
"actually","unreliable",3454,149,9,106,0,"competitor",0
"actually","unreliable",3454,151,1,11,0,"competitor",0
"actually","unreliable",3454,152,6,61,0,"competitor",0
"actually","unreliable",3454,157,1,0,0,"competitor",0
"actually","unreliable",3454,158,3,33,0,"competitor",0
"actually","unreliable",3454,160,6,60,0,"competitor",0
"actually","unreliable",3455,102,4,43,-0.00109874275009907,"competitor",0
"actually","unreliable",3455,106,3,26,0,"competitor",0
"actually","unreliable",3455,110,10,114,0,"competitor",0
"actually","unreliable",3455,112,5,50,0,"competitor",0
"actually","unreliable",3455,113,4,36,0,"competitor",0
"actually","unreliable",3455,116,2,17,0,"competitor",0
"actually","unreliable",3455,117,1,0,0,"competitor",0
"actually","unreliable",3455,121,8,88,0.0013784947366734,"target",1
"actually","unreliable",3455,124,1,7,0,"competitor",0
"actually","unreliable",3455,127,4,37,0,"competitor",0
"actually","unreliable",3455,130,2,18,0.0102672472677596,"target",1
"actually","unreliable",3455,131,2,14,0,"competitor",0
"actually","unreliable",3455,134,5,55,0,"competitor",0
"actually","unreliable",3455,137,9,97,0,"competitor",0
"actually","unreliable",3455,141,7,76,0,"competitor",0
"actually","unreliable",3455,143,3,31,0,"competitor",0
"actually","unreliable",3455,144,9,96,-0.00143788393083175,"competitor",0
"actually","unreliable",3455,145,6,61,0,"competitor",0
"actually","unreliable",3455,146,10,112,0,"competitor",0
"actually","unreliable",3455,147,3,29,-0.000469274846868208,"competitor",0
"actually","unreliable",3455,149,1,3,-0.00414564857896206,"competitor",0
"actually","unreliable",3455,150,8,90,0,"competitor",0
"actually","unreliable",3455,151,5,53,0,"competitor",0
"actually","unreliable",3455,153,7,74,0,"competitor",0
"actually","unreliable",3455,155,6,59,0,"competitor",0
"actually","unreliable",3455,156,7,73,0.00114141755334121,"target",1
"actually","unreliable",3455,158,10,108,0,"competitor",0
"actually","unreliable",3459,101,10,117,-0.0258512625212487,"competitor",0
"actually","unreliable",3459,102,9,100,0,"competitor",0
"actually","unreliable",3459,104,2,19,0,"competitor",0
"actually","unreliable",3459,107,1,4,0,"competitor",0
"actually","unreliable",3459,109,5,48,0,"competitor",0
"actually","unreliable",3459,111,7,82,0,"competitor",0
"actually","unreliable",3459,114,1,2,0,"competitor",0
"actually","unreliable",3459,115,10,109,0,"competitor",0
"actually","unreliable",3459,122,7,76,0,"competitor",0
"actually","unreliable",3459,123,6,60,0,"competitor",0
"actually","unreliable",3459,124,6,67,0,"competitor",0
"actually","unreliable",3459,125,1,3,0,"competitor",0
"actually","unreliable",3459,126,4,47,0,"competitor",0
"actually","unreliable",3459,130,4,45,0,"competitor",0
"actually","unreliable",3459,131,5,50,0,"competitor",0
"actually","unreliable",3459,134,10,118,0.00414056932828264,"target",1
"actually","unreliable",3459,138,4,44,0,"competitor",0
"actually","unreliable",3459,139,3,35,0,"competitor",0
"actually","unreliable",3459,141,8,94,0,"competitor",0
"actually","unreliable",3459,143,3,24,0,"competitor",0
"actually","unreliable",3459,144,8,85,0,"competitor",0
"actually","unreliable",3459,145,8,88,0,"competitor",0
"actually","unreliable",3459,146,2,15,0,"competitor",0
"actually","unreliable",3459,147,9,102,0,"competitor",0
"actually","unreliable",3459,152,9,98,0,"competitor",0
"actually","unreliable",3459,153,3,29,0,"competitor",0
"actually","unreliable",3459,157,5,58,0,"competitor",0
"actually","unreliable",3459,158,7,83,0,"competitor",0
"actually","unreliable",3459,159,2,22,0,"competitor",0
"actually","unreliable",3461,103,3,26,0,"competitor",0
"actually","unreliable",3461,104,1,3,0,"competitor",0
"actually","unreliable",3461,106,9,96,0,"competitor",0
"actually","unreliable",3461,108,2,23,0,"competitor",0
"actually","unreliable",3461,112,9,100,0,"competitor",0
"actually","unreliable",3461,114,2,17,-0.000792009152570367,"competitor",0
"actually","unreliable",3461,115,8,91,0,"competitor",0
"actually","unreliable",3461,116,7,79,0,"competitor",0
"actually","unreliable",3461,122,10,117,0,"competitor",0
"actually","unreliable",3461,123,1,1,0,"competitor",0
"actually","unreliable",3461,125,10,114,-0.0160457587009167,"competitor",0
"actually","unreliable",3461,126,8,88,0,"competitor",0
"actually","unreliable",3461,131,8,83,0,"competitor",0
"actually","unreliable",3461,133,7,75,0,"competitor",0
"actually","unreliable",3461,137,5,52,0,"competitor",0
"actually","unreliable",3461,138,9,99,0,"competitor",0
"actually","unreliable",3461,139,3,31,0,"competitor",0
"actually","unreliable",3461,140,10,110,0,"competitor",0
"actually","unreliable",3461,141,7,80,0,"competitor",0
"actually","unreliable",3461,142,6,70,0,"competitor",0
"actually","unreliable",3461,144,6,60,0,"competitor",0
"actually","unreliable",3461,145,6,61,0,"competitor",0
"actually","unreliable",3461,146,5,54,0,"competitor",0
"actually","unreliable",3461,147,1,2,0,"competitor",0
"actually","unreliable",3461,156,4,36,0,"competitor",0
"actually","unreliable",3461,157,4,45,0,"competitor",0
"actually","unreliable",3461,158,5,49,0,"competitor",0
"actually","unreliable",3478,103,6,61,-0.167890628983335,"competitor",0
"actually","unreliable",3478,104,2,22,-0.109986226465998,"competitor",0
"actually","unreliable",3478,106,3,31,-0.0494831246093351,"competitor",0
"actually","unreliable",3478,108,5,48,-0.514777055466777,"competitor",0
"actually","unreliable",3478,109,4,37,-0.121392059645076,"competitor",0
"actually","unreliable",3478,110,9,105,-0.0326163320998821,"competitor",0
"actually","unreliable",3478,111,8,91,-0.317330163394649,"competitor",0
"actually","unreliable",3478,112,7,71,-0.125985373731833,"competitor",0
"actually","unreliable",3478,113,5,49,-0.381172092362111,"competitor",0
"actually","unreliable",3478,114,1,10,0.000703191958399262,"target",1
"actually","unreliable",3478,117,6,68,-0.005193869983366,"competitor",0
"actually","unreliable",3478,120,1,6,0,"competitor",0
"actually","unreliable",3478,121,9,103,-0.000270792297028621,"competitor",0
"actually","unreliable",3478,125,10,116,0.00321892494036465,"target",1
"actually","unreliable",3478,126,7,81,-0.199283499920535,"competitor",0
"actually","unreliable",3478,128,3,29,0.0086085579244553,"target",1
"actually","unreliable",3478,130,2,18,-0.598088298667052,"competitor",0
"actually","unreliable",3478,134,3,25,-0.477695694556725,"competitor",0
"actually","unreliable",3478,136,6,67,-0.261526414610148,"competitor",0
"actually","unreliable",3478,139,2,13,-0.0142886513519344,"competitor",0
"actually","unreliable",3478,141,8,92,-0.478127488039602,"competitor",0
"actually","unreliable",3478,147,4,38,0,"competitor",0
"actually","unreliable",3478,149,1,11,-0.288342721761955,"competitor",0
"actually","unreliable",3478,155,9,96,-0.00980506092056502,"competitor",0
"actually","unreliable",3478,158,8,87,-0.191005825173026,"competitor",0
"indeed","reliable",2936,4,4,36,0.0317403195018541,"target",1
"indeed","reliable",2936,7,1,6,0.00210197387464665,"target",1
"indeed","reliable",2936,8,6,67,0.0182309193276448,"target",1
"indeed","reliable",2936,12,9,100,0.00185803572189671,"target",1
"indeed","reliable",2936,13,10,107,-0.00468403079464317,"competitor",0
"indeed","reliable",2936,16,7,76,0.018979143042764,"target",1
"indeed","reliable",2936,20,3,30,0.0118970917165354,"target",1
"indeed","reliable",2936,24,4,42,0.0395937329938025,"target",1
"indeed","reliable",2936,25,2,20,-0.00636784238798813,"competitor",0
"indeed","reliable",2936,28,1,9,0.00974021296383293,"target",1
"indeed","reliable",2936,30,7,80,0.013668844624345,"target",1
"indeed","reliable",2936,31,5,53,0.0618461305433104,"target",1
"indeed","reliable",2936,32,1,11,0.217794218952767,"target",1
"indeed","reliable",2936,34,9,102,0.125037731641182,"target",1
"indeed","reliable",2936,38,9,101,0.0262093860458613,"target",1
"indeed","reliable",2936,39,3,25,0.0715696787181949,"target",1
"indeed","reliable",2936,41,6,61,0.0344464615484952,"target",1
"indeed","reliable",2936,42,8,90,-0.0321684604717639,"competitor",0
"indeed","reliable",2936,43,4,38,0.031463980395341,"target",1
"indeed","reliable",2936,44,10,115,0.0746337962136607,"target",1
"indeed","reliable",2936,46,8,94,-0.00698642404751535,"competitor",0
"indeed","reliable",2936,47,3,35,-0.0179640510287332,"competitor",0
"indeed","reliable",2936,48,5,51,-0.00237476852212684,"competitor",0
"indeed","reliable",2936,52,2,13,-0.0157572033724739,"competitor",0
"indeed","reliable",2936,56,10,114,0.028571491602571,"target",1
"indeed","reliable",2936,57,7,79,-0.0687310186442124,"competitor",0
"indeed","reliable",2941,2,9,105,0,"competitor",0
"indeed","reliable",2941,3,2,14,0.0612530450341296,"target",1
"indeed","reliable",2941,5,2,12,0.000344268299063465,"target",1
"indeed","reliable",2941,7,4,38,-0.107094939452415,"competitor",0
"indeed","reliable",2941,9,9,99,0.0217076700434153,"target",1
"indeed","reliable",2941,10,3,32,-0.0795977060202842,"competitor",0
"indeed","reliable",2941,13,6,62,-0.0941147473482147,"competitor",0
"indeed","reliable",2941,17,6,66,-0.00596501585512575,"competitor",0
"indeed","reliable",2941,20,3,35,-0.0734739649633267,"competitor",0
"indeed","reliable",2941,21,2,15,-0.0988873894137052,"competitor",0
"indeed","reliable",2941,22,5,48,0.0587302978085419,"target",1
"indeed","reliable",2941,24,4,45,-0.0348079644331105,"competitor",0
"indeed","reliable",2941,27,6,65,-0.0422443977591036,"competitor",0
"indeed","reliable",2941,28,5,53,0.0224540819889657,"target",1
"indeed","reliable",2941,29,10,114,-0.0172289537495723,"competitor",0
"indeed","reliable",2941,30,10,117,0.000582759160811711,"target",1
"indeed","reliable",2941,34,1,1,0.0226025655515371,"target",1
"indeed","reliable",2941,35,9,96,0,"competitor",0
"indeed","reliable",2941,40,1,11,-0.0540173772342782,"competitor",0
"indeed","reliable",2941,43,5,54,-0.00941546221017766,"competitor",0
"indeed","reliable",2941,46,7,74,-0.00201300554468363,"competitor",0
"indeed","reliable",2941,47,10,115,0.392281141187298,"target",1
"indeed","reliable",2941,48,1,0,0.034005159005159,"target",1
"indeed","reliable",2941,52,8,90,-0.0262283812607612,"competitor",0
"indeed","reliable",2941,53,3,34,0.0144893680742737,"target",1
"indeed","reliable",2941,57,7,83,-0.0450892991858724,"competitor",0
"indeed","reliable",2949,2,9,105,0.0413819270822747,"target",1
"indeed","reliable",2949,3,2,14,0.0477021529990151,"target",1
"indeed","reliable",2949,5,2,12,-0.00101266121932919,"competitor",0
"indeed","reliable",2949,7,4,38,0.000420453930306147,"target",1
"indeed","reliable",2949,9,9,99,0.10829169493965,"target",1
"indeed","reliable",2949,10,3,32,0.00548917848767924,"target",1
"indeed","reliable",2949,13,6,62,0.00277210884353741,"target",1
"indeed","reliable",2949,17,6,66,0.001953125,"target",1
"indeed","reliable",2949,20,3,35,-0.0160648036510106,"competitor",0
"indeed","reliable",2949,21,2,15,0.0547647183589371,"target",1
"indeed","reliable",2949,22,5,48,0,"competitor",0
"indeed","reliable",2949,24,4,45,0.00157072880300939,"target",1
"indeed","reliable",2949,27,6,65,0,"competitor",0
"indeed","reliable",2949,28,5,53,0,"competitor",0
"indeed","reliable",2949,29,10,114,0.00518134715025907,"target",1
"indeed","reliable",2949,30,10,117,0.135752964397904,"target",1
"indeed","reliable",2949,34,1,1,-0.0147321428571429,"competitor",0
"indeed","reliable",2949,35,9,96,-0.0468882224392058,"competitor",0
"indeed","reliable",2949,36,4,41,0.0308765334388603,"target",1
"indeed","reliable",2949,39,8,92,-0.00150829562594268,"competitor",0
"indeed","reliable",2949,40,1,11,0,"competitor",0
"indeed","reliable",2949,43,5,54,0.0190538039379143,"target",1
"indeed","reliable",2949,46,7,74,0.0248953001395998,"target",1
"indeed","reliable",2949,47,10,115,0.475505770647014,"target",1
"indeed","reliable",2949,48,1,0,1,"target",1
"indeed","reliable",2949,52,8,90,4.87353919430852e-05,"target",1
"indeed","reliable",2949,53,3,34,0.164816947634264,"target",1
"indeed","reliable",2949,57,7,83,0.00160625831583335,"target",1
"indeed","reliable",2953,2,6,71,0.252645317126383,"target",1
"indeed","reliable",2953,3,8,93,0.205242175455644,"target",1
"indeed","reliable",2953,4,5,54,0.289328121638745,"target",1
"indeed","reliable",2953,5,4,44,0.00190049305244285,"target",1
"indeed","reliable",2953,10,1,9,0.15150616960596,"target",1
"indeed","reliable",2953,11,2,16,0.193554498792271,"target",1
"indeed","reliable",2953,12,4,42,0.0823238471138654,"target",1
"indeed","reliable",2953,13,7,80,0,"competitor",0
"indeed","reliable",2953,15,5,52,0.112046867910428,"target",1
"indeed","reliable",2953,16,6,60,0.832757496740548,"target",1
"indeed","reliable",2953,18,3,27,0.163513007769984,"target",1
"indeed","reliable",2953,22,3,31,0.281657633046098,"target",1
"indeed","reliable",2953,28,7,76,0.188138598603715,"target",1
"indeed","reliable",2953,29,8,85,0,"competitor",0
"indeed","reliable",2953,32,2,23,8.66363439462855e-05,"target",1
"indeed","reliable",2953,33,3,30,0,"competitor",0
"indeed","reliable",2953,34,7,72,0.162297244785399,"target",1
"indeed","reliable",2953,37,8,94,0,"competitor",0
"indeed","reliable",2953,39,10,108,0,"competitor",0
"indeed","reliable",2953,41,9,104,0,"competitor",0
"indeed","reliable",2953,42,9,103,0,"competitor",0
"indeed","reliable",2953,43,1,0,0.510861598871014,"target",1
"indeed","reliable",2953,44,1,1,0.700933480277659,"target",1
"indeed","reliable",2953,45,10,109,0.019410809190085,"target",1
"indeed","reliable",2953,47,9,101,0,"competitor",0
"indeed","reliable",2953,49,6,70,0,"competitor",0
"indeed","reliable",2953,50,4,40,0.0220525434341224,"target",1
"indeed","reliable",2953,53,5,53,0.07012140768037,"target",1
"indeed","reliable",2953,58,2,17,0.000976677612191631,"target",1
"indeed","reliable",2953,60,10,114,0.103847254388061,"target",1
"indeed","reliable",2958,1,9,101,0,"competitor",0
"indeed","reliable",2958,2,4,42,-0.000426076855695624,"competitor",0
"indeed","reliable",2958,3,7,72,0,"competitor",0
"indeed","reliable",2958,4,1,3,0,"competitor",0
"indeed","reliable",2958,5,6,64,0.129849094992528,"target",1
"indeed","reliable",2958,9,7,81,0.199534092177212,"target",1
"indeed","reliable",2958,10,3,25,0.0176176875066117,"target",1
"indeed","reliable",2958,12,10,113,0,"competitor",0
"indeed","reliable",2958,13,6,62,-0.00273041657509828,"competitor",0
"indeed","reliable",2958,18,6,67,-0.00690139736925377,"competitor",0
"indeed","reliable",2958,19,1,10,0.00865733528568778,"target",1
"indeed","reliable",2958,22,10,111,-0.00166951499461356,"competitor",0
"indeed","reliable",2958,25,5,47,0,"competitor",0
"indeed","reliable",2958,26,9,97,0,"competitor",0
"indeed","reliable",2958,31,2,17,0.0547039518408597,"target",1
"indeed","reliable",2958,32,5,49,-0.000974230447914658,"competitor",0
"indeed","reliable",2958,34,8,85,0.00202486394557823,"target",1
"indeed","reliable",2958,35,8,84,0.0033103459980539,"target",1
"indeed","reliable",2958,37,3,30,0,"competitor",0
"indeed","reliable",2958,40,1,5,0.000827847596249751,"target",1
"indeed","reliable",2958,41,2,12,0,"competitor",0
"indeed","reliable",2958,43,2,15,0,"competitor",0
"indeed","reliable",2958,44,4,41,-0.0145669588752013,"competitor",0
"indeed","reliable",2958,45,3,29,6.79583228782067e-05,"target",1
"indeed","reliable",2958,46,8,88,0.00146574440052701,"target",1
"indeed","reliable",2958,53,4,46,0.00181818181818182,"target",1
"indeed","reliable",2958,55,5,57,0.00681361162636542,"target",1
"indeed","reliable",2958,56,10,118,0.0663999073757277,"target",1
"indeed","reliable",2958,57,9,102,-0.0276485629829672,"competitor",0
"indeed","reliable",2958,59,7,76,0,"competitor",0
"indeed","reliable",2959,1,10,107,0.44708259020885,"target",1
"indeed","reliable",2959,3,10,114,0.224091636654662,"target",1
"indeed","reliable",2959,4,7,79,0.175236289022494,"target",1
"indeed","reliable",2959,5,1,1,0,"competitor",0
"indeed","reliable",2959,7,4,41,0.0389422377418885,"target",1
"indeed","reliable",2959,9,5,52,0,"competitor",0
"indeed","reliable",2959,15,4,42,0.0386361855927073,"target",1
"indeed","reliable",2959,18,1,5,0,"competitor",0
"indeed","reliable",2959,19,1,7,0,"competitor",0
"indeed","reliable",2959,22,5,55,0.0949580956001637,"target",1
"indeed","reliable",2959,25,9,102,0.503443435944576,"target",1
"indeed","reliable",2959,28,2,21,0.03197579894589,"target",1
"indeed","reliable",2959,30,9,99,0.15627661590322,"target",1
"indeed","reliable",2959,31,4,36,0.135854487350612,"target",1
"indeed","reliable",2959,32,3,25,0.0215154356992002,"target",1
"indeed","reliable",2959,34,2,14,-0.00725682767936289,"competitor",0
"indeed","reliable",2959,39,2,23,0,"competitor",0
"indeed","reliable",2959,40,8,94,0.249187373027035,"target",1
"indeed","reliable",2959,41,8,89,0.434251696895516,"target",1
"indeed","reliable",2959,42,6,65,0.198237903193348,"target",1
"indeed","reliable",2959,45,5,51,0.00325692618014127,"target",1
"indeed","reliable",2959,47,6,61,0.124146611025363,"target",1
"indeed","reliable",2959,49,3,31,0,"competitor",0
"indeed","reliable",2959,52,8,87,0.0392333341757862,"target",1
"indeed","reliable",2959,55,9,97,0.155595105502673,"target",1
"indeed","reliable",2959,56,10,117,0.282028624869,"target",1
"indeed","reliable",2959,57,3,30,0,"competitor",0
"indeed","reliable",2959,59,7,72,0.0512722779170148,"target",1
"indeed","reliable",2959,60,6,70,0.0393008746775205,"target",1
"indeed","reliable",2976,2,7,79,0.00082978291742747,"target",1
"indeed","reliable",2976,6,2,13,0,"competitor",0
"indeed","reliable",2976,7,9,98,-0.0049909896746542,"competitor",0
"indeed","reliable",2976,10,4,40,-0.000323983945009253,"competitor",0
"indeed","reliable",2976,11,7,73,0.0304877502718608,"target",1
"indeed","reliable",2976,13,1,1,0,"competitor",0
"indeed","reliable",2976,14,6,60,0.0058472674720789,"target",1
"indeed","reliable",2976,15,3,30,0,"competitor",0
"indeed","reliable",2976,16,5,58,0,"competitor",0
"indeed","reliable",2976,23,10,112,0.00163398692810458,"target",1
"indeed","reliable",2976,29,5,49,-0.205988504574363,"competitor",0
"indeed","reliable",2976,31,1,8,1.39050286542912e-05,"target",1
"indeed","reliable",2976,33,5,51,0,"competitor",0
"indeed","reliable",2976,34,9,104,0,"competitor",0
"indeed","reliable",2976,35,10,117,0,"competitor",0
"indeed","reliable",2976,38,3,27,-0.00771045260209347,"competitor",0
"indeed","reliable",2976,40,1,3,0,"competitor",0
"indeed","reliable",2976,41,7,81,-0.0220076182702445,"competitor",0
"indeed","reliable",2976,43,6,70,0.0184758339900184,"target",1
"indeed","reliable",2976,46,2,12,0,"competitor",0
"indeed","reliable",2976,48,8,87,0,"competitor",0
"indeed","reliable",2976,49,10,109,-0.00374363100026817,"competitor",0
"indeed","reliable",2976,51,6,62,-0.00154798761609907,"competitor",0
"indeed","reliable",2976,52,9,95,0.00075315287992519,"target",1
"indeed","reliable",2976,53,8,84,-0.00355239786856128,"competitor",0
"indeed","reliable",2976,56,4,45,-0.00459318990392437,"competitor",0
"indeed","reliable",2976,59,8,85,-0.000559364479842352,"competitor",0
"indeed","reliable",2976,60,2,17,0,"competitor",0
"indeed","reliable",2978,1,9,102,0,"competitor",0
"indeed","reliable",2978,2,6,62,0.663387423198025,"target",1
"indeed","reliable",2978,3,10,117,0,"competitor",0
"indeed","reliable",2978,6,7,78,0,"competitor",0
"indeed","reliable",2978,7,1,10,0.00391122112631785,"target",1
"indeed","reliable",2978,11,5,53,0,"competitor",0
"indeed","reliable",2978,15,3,27,0,"competitor",0
"indeed","reliable",2978,16,7,73,0,"competitor",0
"indeed","reliable",2978,21,1,11,0,"competitor",0
"indeed","reliable",2978,25,3,30,0,"competitor",0
"indeed","reliable",2978,26,7,81,0,"competitor",0
"indeed","reliable",2978,27,5,55,0,"competitor",0
"indeed","reliable",2978,28,10,108,0,"competitor",0
"indeed","reliable",2978,29,4,36,-0.00285448340055849,"competitor",0
"indeed","reliable",2978,31,8,88,0,"competitor",0
"indeed","reliable",2978,32,6,68,0,"competitor",0
"indeed","reliable",2978,34,2,19,0,"competitor",0
"indeed","reliable",2978,38,9,104,0,"competitor",0
"indeed","reliable",2978,40,2,18,0,"competitor",0
"indeed","reliable",2978,44,6,60,0,"competitor",0
"indeed","reliable",2978,46,4,41,0,"competitor",0
"indeed","reliable",2978,48,1,3,0.0139947594791601,"target",1
"indeed","reliable",2978,49,5,54,0,"competitor",0
"indeed","reliable",2978,50,10,111,0,"competitor",0
"indeed","reliable",2978,53,8,95,0,"competitor",0
"indeed","reliable",2978,55,2,20,0,"competitor",0
"indeed","reliable",2996,4,4,36,0.000636407180012795,"target",1
"indeed","reliable",2996,7,1,6,0.962924360017713,"target",1
"indeed","reliable",2996,8,6,67,0.760155459582241,"target",1
"indeed","reliable",2996,12,9,100,0.380050892378452,"target",1
"indeed","reliable",2996,16,7,76,0.945338599306602,"target",1
"indeed","reliable",2996,19,5,50,0,"competitor",0
"indeed","reliable",2996,20,3,30,-1.00131471046611,"competitor",0
"indeed","reliable",2996,24,4,42,0.92962262730871,"target",1
"indeed","reliable",2996,25,2,20,0.999421432436858,"target",1
"indeed","reliable",2996,28,1,9,1,"target",1
"indeed","reliable",2996,30,7,80,0.85677439983624,"target",1
"indeed","reliable",2996,31,5,53,0.998907019621685,"target",1
"indeed","reliable",2996,32,1,11,0.964429032960291,"target",1
"indeed","reliable",2996,34,9,102,0.972901635260801,"target",1
"indeed","reliable",2996,38,9,101,0.961711665148472,"target",1
"indeed","reliable",2996,39,3,25,0.793615551352798,"target",1
"indeed","reliable",2996,41,6,61,1,"target",1
"indeed","reliable",2996,43,4,38,1,"target",1
"indeed","reliable",2996,44,10,115,0.648599635130491,"target",1
"indeed","reliable",2996,46,8,94,0.705443058986004,"target",1
"indeed","reliable",2996,48,5,51,1,"target",1
"indeed","reliable",2996,50,2,16,0.310099918601037,"target",1
"indeed","reliable",2996,52,2,13,0.959910238963871,"target",1
"indeed","reliable",2997,1,9,97,0.34816962470735,"target",1
"indeed","reliable",2997,2,8,88,0.845227339520144,"target",1
"indeed","reliable",2997,3,6,68,0.80898046795594,"target",1
"indeed","reliable",2997,4,7,82,0.92898104494102,"target",1
"indeed","reliable",2997,5,9,106,0.862378593033829,"target",1
"indeed","reliable",2997,9,3,35,0.37187405700491,"target",1
"indeed","reliable",2997,10,4,42,0.753076705186047,"target",1
"indeed","reliable",2997,14,8,86,0.866393548945002,"target",1
"indeed","reliable",2997,17,1,0,0.0105919594808484,"target",1
"indeed","reliable",2997,18,1,11,-0.00353672495465511,"competitor",0
"indeed","reliable",2997,21,10,115,0.879912062600694,"target",1
"indeed","reliable",2997,26,9,104,0.978920830355998,"target",1
"indeed","reliable",2997,27,3,29,0.0329496074658283,"target",1
"indeed","reliable",2997,28,6,62,0.997133531999432,"target",1
"indeed","reliable",2997,30,2,12,0.114904468750623,"target",1
"indeed","reliable",2997,35,6,67,0.0860800094313323,"target",1
"indeed","reliable",2997,37,2,17,0.0840402783097153,"target",1
"indeed","reliable",2997,42,3,32,0.453648853742312,"target",1
"indeed","reliable",2997,43,7,78,0.956321592210768,"target",1
"indeed","reliable",2997,45,10,117,0.893395682834537,"target",1
"indeed","reliable",2997,46,10,110,0.818333368806402,"target",1
"indeed","reliable",2997,47,4,44,0.349275196022184,"target",1
"indeed","reliable",2997,50,5,53,0.852239957078667,"target",1
"indeed","reliable",2997,53,8,91,0.972617912650726,"target",1
"indeed","reliable",2997,56,1,1,-0.0124626480621536,"competitor",0
"indeed","reliable",2997,58,5,55,0.884556027376758,"target",1
"indeed","reliable",2997,59,2,15,0.199132730816941,"target",1
"indeed","reliable",2997,60,7,79,0.681049341970323,"target",1
"indeed","reliable",3020,1,1,4,0.929390032860837,"target",1
"indeed","reliable",3020,2,7,78,0.854239603458033,"target",1
"indeed","reliable",3020,4,2,17,0.676237818155856,"target",1
"indeed","reliable",3020,8,8,95,0.841872406652281,"target",1
"indeed","reliable",3020,10,7,76,0.970392533415271,"target",1
"indeed","reliable",3020,12,9,97,0.830604990298326,"target",1
"indeed","reliable",3020,16,5,53,0.923313328496999,"target",1
"indeed","reliable",3020,17,10,110,0.80262274108428,"target",1
"indeed","reliable",3020,21,6,65,0.802652308632277,"target",1
"indeed","reliable",3020,24,4,40,0.876567759847302,"target",1
"indeed","reliable",3020,26,3,28,0.923905172756776,"target",1
"indeed","reliable",3020,32,8,90,0.731844763423711,"target",1
"indeed","reliable",3020,36,4,46,0.707770188597256,"target",1
"indeed","reliable",3020,39,3,34,0.845127839558977,"target",1
"indeed","reliable",3020,40,5,52,0.880409383814053,"target",1
"indeed","reliable",3020,44,4,41,0.701155408761002,"target",1
"indeed","reliable",3020,46,1,9,0.826075494778853,"target",1
"indeed","reliable",3020,47,8,89,0.809247049247049,"target",1
"indeed","reliable",3020,48,2,19,0.864340243858316,"target",1
"indeed","reliable",3020,50,6,70,0.993889952945071,"target",1
